disciplina;curso;ano;tema;habilidade_codigo;texto_oficial;agrupamento_fonte
Inglês;Ensino Fundamental II;6º ano;Presença da língua inglesa no cotidiano;EF06LI26;Avaliar, problematizando elementos/produtos culturais de países de língua inglesa absorvidos pela sociedade brasileira/comunidade.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Reconstrução do contexto de produção, circulação e recepção de textos;EF06LP01;Reconhecer a impossibilidade de uma neutralidade absoluta no relato de fatos e identificar diferentes graus de parcialidade/ imparcialidade dados pelo recorte feito e pelos efeitos de sentido advindos de escolhas feitas pelo autor, de forma a poder desenvolver uma atitude crítica frente aos textos jornalísticos e tornar-se consciente das escolhas feitas enquanto produtor de textos.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Reconstrução do contexto de produção, circulação e recepção de textos;EF06LP02;Estabelecer relação entre os diferentes gêneros jornalísticos, compreendendo a centralidade da notícia.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Léxico/morfologia;EF06LP03;Analisar diferenças de sentido entre palavras de uma série sinonímica.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Morfossintaxe;EF06LP04;Analisar a função e as flexões de substantivos e adjetivos e de verbos nos modos Indicativo, Subjuntivo e Imperativo: afirmativo e negativo.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Morfossintaxe;EF06LP05;Identificar os efeitos de sentido dos modos verbais, considerando o gênero textual e a intenção comunicativa.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Morfossintaxe;EF06LP06;Empregar, adequadamente, as regras de concordância nominal (relações entre os substantivos e seus determinantes) e as regras de concordância verbal (relações entre o verbo e o sujeito simples e composto).;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Morfossintaxe;EF06LP07;Identificar, em textos, períodos compostos por orações separadas por vírgula sem a utilização de conectivos, nomeando-os como períodos compostos por coordenação.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Morfossintaxe;EF06LP08;Identificar, em texto ou sequência textual, orações como unidades constituídas em torno de um núcleo verbal e períodos como conjunto de orações conectadas.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Morfossintaxe;EF06LP09;Classificar, em texto ou sequência textual, os períodos simples compostos.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Sintaxe;EF06LP10;Identificar sintagmas nominais e verbais como constituintes imediatos da oração.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Elementos notacionais da escrita/morfossintaxe;EF06LP11;Utilizar, ao produzir texto, conhecimentos linguísticos e gramaticais: tempos verbais, concordância nominal e verbal, regras ortográficas, pontuação etc.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Semântica Coesão;EF06LP12;Utilizar, ao produzir texto, recursos de coesão referencial (nome e pronomes), recursos semânticos de sinonímia, antonímia e homonímia e mecanismos de representação de diferentes vozes (discurso direto e indireto).;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Reconstrução do contexto de produção, circulação e recepção de textos;EF67LP01;Analisar a estrutura e funcionamento dos hiperlinks em textos noticiosos publicados na Web e vislumbrar possibilidades de uma escrita hipertextual.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Apreciação e réplica;EF67LP02;Explorar o espaço reservado ao leitor nos jornais, revistas, impressos e on-line, sites noticiosos etc., destacando notícias, fotorreportagens, entrevistas, charges, assuntos, temas, debates em foco, posicionando-se de maneira ética e respeitosa frente a esses textos e opiniões a eles relacionadas, e publicar notícias, notas jornalísticas, fotorreportagem de interesse geral nesses espaços do leitor.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Relação entre textos;EF67LP03;Comparar informações sobre um mesmo fato divulgadas em diferentes veículos e mídias, analisando e avaliando a confiabilidade.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Estratégia de leitura Distinção de fato e opinião;EF67LP04;Distinguir, em segmentos descontínuos de textos, fato da opinião enunciada em relação a esse mesmo fato.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Estratégia de leitura: identificação de teses e argumentos;EF67LP05;Identificar e avaliar teses/opiniões/posicionamentos explícitos e argumentos em textos argumentativos (carta de leitor, comentário, artigo de opinião, resenha crítica etc.), manifestando concordância ou discordância.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Efeitos de sentido;EF67LP06;Identificar os efeitos de sentido provocados pela seleção lexical, topicalização de elementos e seleção e hierarquização de informações, uso de 3ª pessoa etc.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Efeitos de sentido;EF67LP07;Identificar o uso de recursos persuasivos em textos argumentativos diversos (como a elaboração do título, escolhas lexicais, construções metafóricas, a explicitação ou a ocultação de fontes de informação) e perceber seus efeitos de sentido.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Efeitos de sentido Exploração da multissemiose;EF67LP08;Identificar os efeitos de sentido devidos à escolha de imagens estáticas, sequenciação ou sobreposição de imagens, definição de figura/fundo, ângulo, profundidade e foco, cores/tonalidades, relação com o escrito (relações de reiteração, complementação ou oposição) etc. em notícias, reportagens, fotorreportagens, foto-denúncias, memes, gifs, anúncios publicitários e propagandas publicados em jornais, revistas, sites na internet etc.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Estratégias de produção: planejamento de textos informativos;EF67LP09;Planejar notícia impressa e para circulação em outras mídias (rádio ou TV/vídeo), tendo em vista as condições de produção, do texto – objetivo, leitores/espectadores, veículos e mídia de circulação etc. –, a partir da escolha do fato a ser noticiado (de relevância para a turma, escola ou comunidade), do levantamento de dados e informações sobre o fato – que pode envolver entrevistas com envolvidos ou com especialistas, consultas a fontes, análise de documentos, cobertura de eventos etc.–, do registro dessas informações e dados, da escolha de fotos ou imagens a produzir ou a utilizar etc. e a previsão de uma estrutura hipertextual (no caso de publicação em sites ou blogs noticiosos).;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Textualização, tendo em vista suas condições de produção, as características do gênero em questão, o estabelecimento de coesão,;EF67LP10;Produzir notícia impressa tendo em vista características do gênero – título ou manchete com verbo no tempo presente, linha fina (opcional), lide, progressão dada pela ordem decrescente de importância dos fatos, uso de 3ª pessoa, de palavras que indicam precisão –, e o estabelecimento adequado de coesão e produzir notícia para TV, rádio e internet, tendo em vista, além das características do gênero, os recursos de mídias disponíveis e o manejo de recursos de captação e edição de áudio e imagem.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Estratégias de produção: planejamento de textos argumentativos e apreciativos;EF67LP11;Planejar resenhas, vlogs, vídeos e podcasts variados, e textos e vídeos de apresentação e apreciação próprios das culturas juvenis (algumas possibilidades: fanzines, fanclipes, e-zines, gameplay, detonado etc.), dentre outros, tendo em vista as condições de produção do texto – objetivo, leitores/espectadores, veículos e mídia de circulação etc. –, a partir da escolha de uma produção ou evento cultural para analisar – livro, filme, série, game, canção, videoclipe, fanclipe, show, saraus, slams etc. – da busca de informação sobre a produção ou evento escolhido, da síntese de informações sobre a obra/evento e do elenco/seleção de aspectos, elementos ou recursos que possam ser destacados positiva ou negativamente ou da roteirização do passo a passo do game para posterior gravação dos vídeos.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Textualização de textos argumentativos e apreciativos;EF67LP12;Produzir resenhas críticas, vlogs, vídeos, podcasts variados e produções e gêneros próprios das culturas juvenis (algumas possibilidades: fanzines, fanclipes, e-zines, gameplay, detonado etc.), que apresentem/descrevam e/ou avaliem produções culturais (livro, filme, série, game, canção, disco, videoclipe etc.) ou evento (show, sarau, slam etc.), tendo em vista o contexto de produção dado, as características do gênero, os recursos das mídias envolvidas e a textualização adequada dos textos e/ou produções.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Produção e edição de textos publicitários;EF67LP13;Produzir, revisar e editar textos publicitários, levando em conta o contexto de produção dado, explorando recursos multissemióticos, relacionando elementos verbais e visuais, utilizando adequadamente estratégias discursivas de persuasão e/ou convencimento e criando título ou slogan que façam o leitor motivar-se a interagir com o texto produzido e se sinta atraído pelo serviço, ideia ou produto em questão.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Planejamento e produção de entrevistas orais;EF67LP14;Definir o contexto de produção da entrevista (objetivos, o que se pretende conseguir, porque aquele entrevistado etc.), levantar informações sobre o entrevistado e sobre o acontecimento ou tema em questão, preparar o roteiro de perguntar e realizar entrevista oral com envolvidos ou especialistas relacionados com o fato noticiado ou com o tema em pauta, usando roteiro previamente elaborado e formulando outras perguntas a partir das respostas dadas e, quando for o caso, selecionar partes, transcrever e proceder a uma edição escrita do texto, adequando-o a seu contexto de publicação, à construção composicional do gênero e garantindo a relevância das informações mantidas e a continuidade temática.;objeto_conhecimento
Língua Portuguesa;Ensino Fundamental II;6º ano;Estratégias e procedimentos de leitura em textos legais e normativos;EF67LP15;Identificar a proibição imposta ou o direito garantido, bem como as circunstâncias de sua aplicação, em artigos relativos a normas, regimentos escolares, regimentos e estatutos da sociedade civil, regulamentações para o mercado publicitário, Código de Defesa do Consumidor, Código Nacional de Trânsito, ECA, Constituição, dentre outros.;objeto_conhecimento
